0, 0.00, nan, 0.00, 0.00
0.00
6, 0.00, 0.00, 0.00, 0.00
0.00
13, 0.00, 0.00, 0.00, 0.00
0.00
39, 0.00, 0.00, 0.00, 0.00
0.00
75, 0.00, 0.00, 0.00, 0.00
0.00
110, 0.00, 0.00, 0.00, 0.00
0.00
147, 0.00, 0.00, 0.00, 0.00
0.00
183, 0.00, 0.00, 0.00, 0.00
0.00
220, 0.00, 0.00, 0.00, 0.00
0.00
257, 0.00, 0.00, 0.00, 0.00
0.00
292, 0.00, 0.00, 0.00, 0.00
0.00
329, 0.00, 0.00, 0.00, 0.00
0.00
365, 0.00, 0.00, 0.00, 0.00
0.00
402, 0.00, 0.00, 0.00, 0.00
0.00
438, 0.00, 0.00, 0.00, 0.00
0.00
475, 0.00, 0.00, 0.00, 0.00
0.00
510, 0.00, 0.00, 0.00, 0.00
0.00
547, 0.00, 0.00, 0.00, 0.00
0.00
583, 0.00, 0.00, 0.00, 0.00
0.00
620, 0.00, 0.00, 0.00, 0.00
0.00
657, 0.00, 0.00, 0.00, 0.00
0.00
693, 0.00, 0.00, 0.00, 0.00
0.00
730, 0.00, 0.00, 0.00, 0.00
0.00
765, 0.00, 0.00, 0.00, 0.00
0.00
802, 0.00, 0.00, 0.00, 0.00
0.00
838, 0.00, 0.00, 0.00, 0.00
0.00
875, 0.00, 0.00, 0.00, 0.00
0.00
911, 0.00, 0.00, 0.00, 0.00
0.00
948, 0.00, 0.00, 0.00, 0.00
0.00
985, 0.00, 0.00, 0.00, 0.00
0.00
1020, 0.00, 0.00, 0.00, 0.00
0.00
1058, 0.00, 0.00, 0.00, 0.00
0.00
1095, 0.00, 0.00, 0.00, 0.00
0.00
1133, 0.00, 0.00, 0.00, 0.00
0.00
1170, 0.00, 0.00, 0.00, 0.00
0.00
1208, 0.00, 0.00, 0.00, 0.00
0.00
1245, 0.00, 0.00, 0.00, 0.00
0.00
1283, 0.00, 0.00, 0.00, 0.00
0.00
1320, 0.00, 0.00, 0.00, 0.00
0.00
1357, 0.00, 0.00, 0.00, 0.00
0.00
1395, 0.00, 0.00, 0.00, 0.00
0.00
1432, 0.00, 0.00, 0.00, 0.00
0.00
1470, 0.00, 0.00, 0.00, 0.00
0.00
1507, 0.00, 0.00, 0.00, 0.00
0.00
1545, 0.00, 0.00, 0.00, 0.00
0.00
1582, 0.00, 0.00, 0.00, 0.00
0.00
1619, 0.00, 0.00, 0.00, 0.00
0.00
1657, 0.00, 0.00, 0.00, 0.00
0.00
1694, 0.00, 0.00, 0.00, 0.00
0.00
1732, 0.00, 0.00, 0.00, 0.00
0.00
1769, 0.00, 0.00, 0.00, 0.00
0.00
1807, 0.00, 0.00, 0.00, 0.00
0.00
1844, 0.00, 0.00, 0.00, 0.00
0.00
