7608, 100.00, -0.30, 40.93, 100.00
7646, 100.04, 0.08, 40.93, 100.00
7682, 99.87, -0.29, 40.93, 100.00
7718, 99.76, -0.17, 40.94, 100.00
7754, 99.41, -0.60, 40.95, 100.00
7791, 98.86, -0.88, 40.98, 100.00
7827, 98.54, -0.54, 41.01, 100.00
7864, 98.09, -0.73, 41.05, 100.00
7901, 97.91, -0.29, 41.10, 100.00
7937, 97.54, -0.61, 41.15, 100.00
7973, 97.56, 0.04, 41.21, 100.00
8008, 97.13, -0.72, 41.27, 100.00
8045, 96.92, -0.34, 41.34, 100.00
8081, 96.58, -0.55, 41.41, 100.00
8118, 96.24, -0.56, 41.50, 100.00
8154, 96.06, -0.29, 41.58, 100.00
8190, 95.80, -0.43, 41.68, 100.00
8226, 95.59, -0.35, 41.77, 100.00
8263, 95.35, -0.40, 41.88, 100.00
8300, 95.36, 0.03, 41.98, 100.00
8335, 95.19, -0.30, 42.09, 100.00
8372, 95.31, 0.21, 42.19, 100.00
8407, 95.30, -0.02, 42.29, 100.00
8443, 95.68, 0.65, 42.39, 100.00
8478, 95.54, -0.23, 42.49, 100.00
8515, 95.54, 0.01, 42.59, 100.00
8550, 95.42, -0.21, 42.69, 100.00
8587, 95.34, -0.12, 42.79, 100.00
8623, 95.52, 0.30, 42.89, 100.00
8658, 95.75, 0.39, 42.98, 100.00
8693, 96.00, 0.42, 43.07, 100.00
8729, 96.10, 0.17, 43.16, 100.00
8765, 96.42, 0.55, 43.24, 100.00
8800, 96.49, 0.12, 43.32, 100.00
8836, 96.69, 0.33, 43.39, 100.00
8870, 96.80, 0.20, 43.46, 100.00
8906, 96.87, 0.12, 43.53, 100.00
8941, 96.72, -0.26, 43.60, 100.00
8978, 96.74, 0.03, 43.67, 100.00
9013, 96.53, -0.35, 43.75, 100.00
9050, 96.31, -0.35, 43.83, 100.00
9085, 96.59, 0.47, 43.91, 100.00
9121, 96.58, -0.01, 43.98, 100.00
9157, 96.74, 0.26, 44.05, 100.00
9193, 96.76, 0.03, 44.13, 100.00
9228, 97.10, 0.59, 44.19, 100.00
9264, 97.19, 0.15, 44.25, 100.00
9299, 97.61, 0.74, 44.31, 100.00
9334, 97.53, -0.13, 44.36, 100.00
9371, 97.72, 0.31, 44.41, 100.00
9406, 97.76, 0.08, 44.46, 100.00
9442, 98.04, 0.47, 44.50, 100.00
9477, 98.13, 0.15, 44.54, 100.00
9512, 98.69, 0.99, 44.57, 100.00
9547, 98.76, 0.13, 44.60, 100.00
9583, 98.83, 0.12, 44.63, 100.00
9618, 99.00, 0.28, 44.65, 100.00
9654, 98.89, -0.18, 44.67, 100.00
9690, 98.92, 0.05, 44.70, 100.00
9725, 98.91, -0.01, 44.72, 100.00
9761, 98.84, -0.12, 44.75, 100.00
9798, 98.56, -0.46, 44.78, 100.00
9835, 98.41, -0.24, 44.81, 100.00
9871, 98.07, -0.56, 44.86, 100.00
9908, 98.09, 0.04, 44.90, 100.00
9943, 97.98, -0.18, 44.94, 100.00
9979, 98.30, 0.56, 44.98, 100.00
10014, 98.21, -0.15, 45.02, 100.00
10052, 98.26, 0.08, 45.06, 100.00
10088, 98.46, 0.34, 45.09, 100.00
10125, 98.39, -0.11, 45.13, 100.00
10163, 98.55, 0.26, 45.16, 100.00
10199, 98.61, 0.09, 45.19, 100.00
10235, 99.09, 0.82, 45.21, 100.00
10271, 99.20, 0.18, 45.23, 100.00
10308, 99.60, 0.66, 45.24, 100.00
10344, 99.77, 0.28, 45.24, 100.00
10381, 99.89, 0.21, 45.25, 100.00
10417, 100.18, 0.47, 45.24, 100.00
10455, 100.12, -0.09, 45.24, 100.00
10492, 100.41, 0.47, 45.23, 100.00
10530, 100.24, -0.26, 45.23, 100.00
10569, 100.24, -0.00, 45.22, 100.00
10607, 100.03, -0.32, 45.22, 100.00
10646, 99.95, -0.12, 45.22, 100.00
10683, 99.73, -0.36, 45.23, 100.00
10721, 99.70, -0.04, 45.23, 100.00
10758, 99.86, 0.26, 45.24, 100.00
10795, 99.83, -0.06, 45.24, 100.00
10832, 100.24, 0.70, 45.23, 100.00
10869, 100.15, -0.15, 45.23, 100.00
10908, 100.16, 0.01, 45.23, 100.00
10945, 100.01, -0.23, 45.23, 100.00
10984, 99.96, -0.07, 45.23, 100.00
11021, 100.17, 0.34, 45.22, 100.00
11059, 100.21, 0.05, 45.22, 100.00
11097, 100.49, 0.46, 45.21, 100.00
11133, 100.79, 0.48, 45.19, 100.00
11171, 101.03, 0.40, 45.17, 100.00
11208, 101.04, 0.01, 45.15, 100.00
11246, 100.92, -0.19, 45.13, 100.00
11284, 100.96, 0.07, 45.10, 100.00
11322, 100.76, -0.32, 45.09, 100.00
11361, 100.72, -0.06, 45.07, 100.00
11399, 100.48, -0.38, 45.06, 100.00
11438, 100.34, -0.22, 45.05, 100.00
11475, 100.33, -0.01, 45.05, 100.00
11514, 100.29, -0.06, 45.04, 100.00
11552, 100.47, 0.28, 45.03, 100.00
11590, 100.42, -0.08, 45.02, 100.00
11629, 100.66, 0.37, 45.01, 100.00
11666, 100.56, -0.14, 44.99, 100.00
11705, 100.54, -0.04, 44.98, 100.00
11743, 100.31, -0.36, 44.97, 100.00
11782, 100.18, -0.19, 44.97, 100.00
11820, 100.31, 0.20, 44.96, 100.00
11857, 100.43, 0.20, 44.95, 100.00
11895, 100.61, 0.28, 44.94, 100.00
11932, 100.55, -0.09, 44.93, 100.00
11971, 100.68, 0.21, 44.91, 100.00
12008, 100.56, -0.20, 44.90, 100.00
12047, 100.35, -0.31, 44.89, 100.00
12085, 100.25, -0.16, 44.89, 100.00
12124, 99.95, -0.46, 44.89, 100.00
12162, 99.81, -0.22, 44.89, 100.00
12198, 99.65, -0.26, 44.90, 100.00
12236, 99.38, -0.45, 44.91, 100.00
12273, 99.07, -0.49, 44.94, 100.00
12311, 98.93, -0.21, 44.96, 100.00
12348, 99.02, 0.15, 44.98, 100.00
12385, 98.92, -0.17, 45.00, 100.00
12422, 99.10, 0.30, 45.02, 100.00
12459, 99.02, -0.13, 45.05, 100.00
12496, 99.34, 0.52, 45.06, 100.00
12532, 99.24, -0.15, 45.08, 100.00
12570, 99.40, 0.27, 45.09, 100.00
12606, 99.43, 0.04, 45.10, 100.00
12643, 99.52, 0.14, 45.11, 100.00
12679, 99.83, 0.52, 45.12, 100.00
12716, 99.92, 0.15, 45.12, 100.00
12751, 100.44, 0.90, 45.11, 100.00
12789, 100.46, 0.02, 45.10, 100.00
12827, 100.57, 0.18, 45.09, 100.00
12864, 100.42, -0.23, 45.08, 100.00
12903, 100.44, 0.03, 45.07, 100.00
12940, 100.21, -0.36, 45.06, 100.00
12979, 100.00, -0.32, 45.06, 100.00
13017, 99.86, -0.22, 45.07, 100.00
13054, 99.76, -0.16, 45.07, 100.00
13092, 99.86, 0.16, 45.07, 100.00
13128, 99.79, -0.11, 45.08, 100.00
13166, 99.91, 0.20, 45.08, 100.00
13202, 99.90, -0.02, 45.08, 100.00
13240, 100.02, 0.19, 45.08, 100.00
13277, 99.85, -0.27, 45.09, 100.00
13315, 99.66, -0.30, 45.09, 100.00
13351, 99.96, 0.50, 45.09, 100.00
13388, 99.88, -0.12, 45.10, 100.00
13426, 100.10, 0.35, 45.10, 100.00
13463, 100.14, 0.06, 45.09, 100.00
13501, 100.40, 0.42, 45.08, 100.00
13538, 100.42, 0.03, 45.07, 100.00
13576, 100.40, -0.02, 45.07, 100.00
13614, 100.54, 0.22, 45.05, 100.00
13651, 100.55, 0.02, 45.04, 100.00
13688, 100.50, -0.09, 45.03, 100.00
13727, 100.27, -0.35, 45.02, 100.00
13766, 100.21, -0.10, 45.02, 100.00
13804, 99.88, -0.51, 45.02, 100.00
13842, 99.50, -0.59, 45.03, 100.00
13879, 99.52, 0.03, 45.04, 100.00
13916, 99.48, -0.07, 45.06, 100.00
13953, 99.59, 0.19, 45.06, 100.00
13989, 99.77, 0.29, 45.07, 100.00
14026, 99.86, 0.16, 45.07, 100.00
14062, 99.70, -0.27, 45.08, 100.00
14100, 99.70, 0.01, 45.09, 100.00
14136, 99.58, -0.20, 45.09, 100.00
14174, 99.72, 0.23, 45.10, 100.00
14210, 99.69, -0.05, 45.11, 100.00
14247, 99.92, 0.37, 45.11, 100.00
14283, 100.17, 0.41, 45.11, 100.00
14321, 100.24, 0.10, 45.10, 100.00
14359, 100.43, 0.31, 45.09, 100.00
14396, 100.38, -0.07, 45.08, 100.00
14435, 100.46, 0.13, 45.07, 100.00
14472, 100.26, -0.32, 45.07, 100.00
14511, 100.02, -0.37, 45.07, 100.00
14548, 100.16, 0.23, 45.06, 100.00
14586, 99.83, -0.53, 45.07, 100.00
14624, 99.63, -0.31, 45.07, 100.00
14661, 99.34, -0.47, 45.09, 100.00
14699, 99.40, 0.10, 45.10, 100.00
14735, 99.30, -0.16, 45.12, 100.00
14773, 99.40, 0.16, 45.13, 100.00
14809, 99.33, -0.11, 45.15, 100.00
14846, 99.36, 0.05, 45.16, 100.00
14882, 99.29, -0.12, 45.18, 100.00
14920, 99.11, -0.29, 45.20, 100.00
14958, 99.19, 0.13, 45.21, 100.00
14994, 99.10, -0.14, 45.23, 100.00
15032, 99.31, 0.33, 45.25, 100.00
15068, 99.34, 0.05, 45.26, 100.00
15105, 99.56, 0.37, 45.27, 100.00
15140, 99.77, 0.35, 45.28, 100.00
15177, 99.68, -0.15, 45.29, 100.00
15214, 99.72, 0.06, 45.29, 100.00
15251, 99.47, -0.40, 45.30, 100.00
15289, 99.39, -0.12, 45.32, 100.00
15326, 99.08, -0.49, 45.34, 100.00
15364, 98.94, -0.23, 45.36, 100.00
15400, 98.75, -0.32, 45.39, 100.00
15438, 98.33, -0.66, 45.43, 100.00
15475, 98.40, 0.11, 45.46, 100.00
15512, 98.75, 0.57, 45.49, 100.00
15548, 99.53, 1.31, 45.50, 100.00
15585, 100.12, 0.95, 45.50, 100.00
15623, 100.95, 1.34, 45.48, 100.00
15660, 101.51, 0.89, 45.44, 100.00
15697, 102.46, 1.58, 45.39, 100.00
15734, 102.89, 0.68, 45.32, 100.00
15772, 103.29, 0.63, 45.25, 100.00
15809, 103.90, 0.99, 45.16, 100.00
15847, 104.29, 0.61, 45.07, 100.00
15884, 104.85, 0.92, 44.96, 100.00
15922, 105.08, 0.36, 44.85, 100.00
15960, 105.47, 0.63, 44.73, 100.00
15996, 105.77, 0.48, 44.60, 100.00
16034, 106.04, 0.45, 44.47, 100.00
16071, 106.13, 0.13, 44.33, 100.00
16109, 106.18, 0.08, 44.20, 100.00
16146, 106.46, 0.45, 44.05, 100.00
16184, 106.48, 0.04, 43.91, 100.00
16222, 106.64, 0.26, 43.76, 100.00
16259, 106.53, -0.17, 43.62, 100.00
16297, 106.79, 0.41, 43.47, 100.00
16334, 106.64, -0.24, 43.32, 100.00
16373, 106.49, -0.23, 43.18, 100.00
16411, 106.45, -0.06, 43.04, 100.00
16450, 106.25, -0.30, 42.90, 100.00
16489, 106.23, -0.03, 42.76, 100.00
16527, 105.96, -0.42, 42.63, 100.00
16566, 105.90, -0.10, 42.50, 100.00
16604, 105.65, -0.38, 42.37, 100.00
16643, 105.42, -0.35, 42.25, 100.00
16680, 105.60, 0.28, 42.13, 100.00
16718, 105.34, -0.40, 42.01, 100.00
16757, 105.29, -0.08, 41.89, 100.00
16795, 105.03, -0.41, 41.78, 100.00
16834, 104.88, -0.24, 41.67, 100.00
16872, 104.55, -0.50, 41.57, 100.00
16911, 104.22, -0.51, 41.48, 100.00
16949, 104.12, -0.15, 41.39, 100.00
16988, 103.82, -0.47, 41.30, 100.00
17027, 103.72, -0.15, 41.22, 100.00
17064, 103.66, -0.09, 41.14, 100.00
17103, 103.39, -0.42, 41.07, 100.00
17141, 103.32, -0.11, 40.99, 100.00
17180, 102.93, -0.61, 40.93, 100.00
17219, 102.68, -0.40, 40.87, 100.00
17257, 102.33, -0.54, 40.82, 100.00
17296, 102.18, -0.23, 40.77, 100.00
17334, 101.86, -0.49, 40.73, 100.00
17373, 101.57, -0.45, 40.69, 100.00
17411, 101.47, -0.15, 40.66, 100.00
17449, 101.39, -0.14, 40.63, 100.00
17488, 101.27, -0.18, 40.60, 100.00
17526, 101.02, -0.39, 40.58, 100.00
17565, 100.97, -0.09, 40.56, 100.00
17603, 100.73, -0.36, 40.54, 100.00
17642, 100.52, -0.33, 40.53, 100.00
17680, 100.50, -0.03, 40.52, 100.00
17719, 100.30, -0.31, 40.51, 100.00
17758, 100.29, -0.01, 40.51, 100.00
17796, 100.11, -0.28, 40.50, 100.00
17835, 100.31, 0.32, 40.50, 100.00
17871, 100.12, -0.30, 40.49, 100.00
17910, 99.95, -0.27, 40.50, 100.00
17947, 99.93, -0.02, 40.50, 100.00
17985, 99.65, -0.45, 40.51, 100.00
18023, 99.62, -0.04, 40.51, 100.00
18060, 99.45, -0.27, 40.53, 100.00
18098, 99.50, 0.09, 40.54, 100.00
18134, 99.37, -0.23, 40.55, 100.00
18171, 99.43, 0.10, 40.56, 100.00
18207, 99.48, 0.09, 40.57, 100.00
18244, 99.31, -0.27, 40.59, 100.00
18282, 99.38, 0.10, 40.60, 100.00
18318, 99.25, -0.21, 40.62, 100.00
18356, 99.32, 0.11, 40.64, 100.00
18392, 99.19, -0.20, 40.65, 100.00
18429, 99.46, 0.45, 40.67, 100.00
18465, 99.32, -0.22, 40.68, 100.00
18503, 99.20, -0.19, 40.70, 100.00
18540, 99.24, 0.07, 40.71, 100.00
18577, 99.12, -0.20, 40.73, 100.00
18615, 99.20, 0.13, 40.75, 100.00
18651, 99.08, -0.19, 40.77, 100.00
18689, 99.16, 0.13, 40.79, 100.00
18724, 99.23, 0.12, 40.81, 100.00
18761, 99.24, 0.01, 40.82, 100.00
18797, 98.99, -0.40, 40.85, 100.00
18835, 98.83, -0.25, 40.87, 100.00
18872, 98.93, 0.16, 40.90, 100.00
18909, 98.80, -0.21, 40.92, 100.00
18946, 98.90, 0.16, 40.95, 100.00
18982, 98.99, 0.15, 40.97, 100.00
19019, 99.08, 0.14, 40.99, 100.00
19055, 98.97, -0.18, 41.01, 100.00
19093, 99.12, 0.25, 41.03, 100.00
19129, 99.14, 0.02, 41.05, 100.00
19166, 99.37, 0.40, 41.07, 100.00
19202, 99.40, 0.05, 41.08, 100.00
19238, 99.62, 0.37, 41.09, 100.00
19274, 99.83, 0.34, 41.09, 100.00
19311, 99.82, -0.01, 41.09, 100.00
19349, 100.01, 0.30, 41.09, 100.00
19386, 99.99, -0.02, 41.09, 100.00
19424, 100.20, 0.33, 41.09, 100.00
19461, 100.17, -0.05, 41.09, 100.00
19500, 100.15, -0.04, 41.08, 100.00
19537, 100.53, 0.62, 41.07, 100.00
19575, 100.36, -0.28, 41.06, 100.00
19614, 100.47, 0.18, 41.05, 100.00
19651, 100.39, -0.12, 41.04, 100.00
19690, 100.56, 0.27, 41.03, 100.00
19727, 100.51, -0.09, 41.02, 100.00
19766, 100.49, -0.03, 41.01, 100.00
19804, 100.63, 0.21, 41.00, 100.00
19842, 100.54, -0.14, 40.98, 100.00
19880, 100.74, 0.32, 40.97, 100.00
19917, 100.52, -0.35, 40.96, 100.00
19956, 100.50, -0.03, 40.95, 100.00
19994, 100.33, -0.26, 40.94, 100.00
20033, 100.14, -0.29, 40.94, 100.00
20071, 100.15, 0.01, 40.93, 100.00
20109, 99.97, -0.28, 40.93, 100.00
20147, 99.99, 0.03, 40.93, 100.00
20183, 99.81, -0.28, 40.94, 100.00
20220, 100.04, 0.37, 40.94, 100.00
20257, 99.90, -0.22, 40.94, 100.00
20295, 99.92, 0.04, 40.94, 100.00
20331, 99.72, -0.32, 40.95, 100.00
20369, 99.48, -0.38, 40.96, 100.00
20406, 99.44, -0.07, 40.97, 100.00
20444, 99.31, -0.20, 40.99, 100.00
20482, 99.37, 0.10, 41.00, 100.00
20517, 99.40, 0.05, 41.01, 100.00
20554, 99.55, 0.26, 41.02, 100.00
20590, 99.54, -0.03, 41.03, 100.00
20628, 99.78, 0.39, 41.04, 100.00
20664, 99.78, 0.00, 41.04, 100.00
20701, 99.78, -0.00, 41.05, 100.00
20738, 100.00, 0.36, 41.05, 100.00
20775, 100.20, 0.33, 41.04, 100.00
20813, 100.39, 0.31, 41.03, 100.00
20850, 100.38, -0.02, 41.03, 100.00
20889, 100.56, 0.27, 41.01, 100.00
20926, 100.53, -0.04, 41.00, 100.00
20965, 100.51, -0.03, 40.99, 100.00
21003, 100.61, 0.16, 40.98, 100.00
21041, 100.43, -0.29, 40.97, 100.00
21080, 100.42, -0.02, 40.96, 100.00
21117, 100.44, 0.03, 40.95, 100.00
21155, 100.33, -0.18, 40.94, 100.00
21193, 100.08, -0.38, 40.94, 100.00
21232, 99.88, -0.31, 40.94, 100.00
21269, 99.91, 0.04, 40.94, 100.00
21306, 99.74, -0.27, 40.95, 100.00
21344, 99.80, 0.11, 40.95, 100.00
21380, 99.64, -0.26, 40.96, 100.00
21417, 99.88, 0.39, 40.97, 100.00
21453, 99.71, -0.27, 40.97, 100.00
21491, 99.75, 0.06, 40.98, 100.00
21527, 99.63, -0.20, 40.99, 100.00
21565, 99.48, -0.23, 41.00, 100.00
21602, 99.54, 0.09, 41.01, 100.00
21639, 99.46, -0.13, 41.02, 100.00
21677, 99.67, 0.34, 41.03, 100.00
21712, 99.87, 0.34, 41.03, 100.00
21749, 100.09, 0.37, 41.03, 100.00
21786, 100.10, 0.01, 41.03, 100.00
21824, 100.27, 0.27, 41.02, 100.00
21861, 100.26, -0.00, 41.01, 100.00
21900, 100.26, -0.00, 41.01, 100.00
21938, 100.41, 0.24, 41.00, 100.00
21976, 100.22, -0.31, 40.99, 100.00
